ano;trimestre;regiao;instituicao;cod_capitulo;desc_capitulo;taxa_internamento;dias_internamento;taxa_mortalidade
2020;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;11.27;2969;4.69
2020;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.99;100;0.0
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.35;8372;0.0
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;9;Doenças do aparelho circulatório;16.45;4509;11.57
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.65;288;12.5
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;14;Doenças do aparelho geniturinário;8.35;2086;6.84
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;16;Algumas condições originadas no período perinatal;0.44;122;0.0
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.03;183;5.26
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;22;Códigos para fins especiais;8.89;3140;32.72
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;2;Neoplasias;7.27;2372;14.86
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.17;1276;5.0
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;6;Doenças do sistema nervoso;1.23;387;19.05
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;14;Doenças do aparelho geniturinário;10.19;3284;13.18
2020;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;16;Algumas condições originadas no período perinatal;0.09;6;0.0
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.89;1203;1.61
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.44;221;0.0
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;11;Doenças do aparelho digestivo;11.88;3548;3.94
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.82;1043;1.36
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;16;Algumas condições originadas no período perinatal;0.34;70;0.0
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.72;3732;4.81
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.05;248;4.0
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.76;30;0.0
2020;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;15;Gravidez, parto e puerpério;11.45;786;0.0
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;10;Doenças do aparelho respiratório;12.47;4155;16.96
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;11;Doenças do aparelho digestivo;11.33;2964;6.22
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;14;Doenças do aparelho geniturinário;5.77;3090;7.04
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.35;3509;2.92
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;22;Códigos para fins especiais;7.62;3482;16.01
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.28;2981;1.67
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;15;Gravidez, parto e puerpério;9.79;1437;0.0
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.3;24;0.0
2020;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;10;Doenças do aparelho respiratório;6.31;1887;18.99
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.95;368;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.97;451;5.17
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.5;1462;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.93;5076;1.83
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;14;Doenças do aparelho geniturinário;5.56;2003;2.78
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.02;6009;2.14
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;13.17;2950;0.73
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.38;131;11.76
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.4;464;9.68
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.46;4919;2.8
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;10.75;2065;1.05
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.21;788;7.79
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.63;851;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;14.71;1306;0.85
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;1;Algumas doenças infecciosas e parasitárias;5.46;1259;23.68
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;2;Neoplasias;7.79;2130;20.28
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.57;101;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;9;Doenças do aparelho circulatório;12.53;3378;9.74
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.84;373;3.8
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.5;1058;7.5
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;9;Doenças do aparelho circulatório;13.16;7735;9.52
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.64;1386;0.81
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;13.57;3341;2.2
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;7;Doenças do olho e anexos;0.42;56;0.0
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.64;99;0.0
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.14;868;0.0
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.49;247;17.86
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.61;384;12.24
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;10;Doenças do aparelho respiratório;4.94;1061;20.0
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;2;Neoplasias;11.52;1456;36.75
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.38;216;21.43
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;9;Doenças do aparelho circulatório;18.41;2054;9.63
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;10;Doenças do aparelho respiratório;9.94;965;20.79
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;15;Gravidez, parto e puerpério;0.2;6;0.0
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.1;1;0.0
2019;Terceiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.8;979;3.08
2019;Terceiro;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;1;Algumas doenças infecciosas e parasitárias;1.89;2295;16.34
2019;Terceiro;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.68;703;7.27
2019;Terceiro;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.12;41;0.0
2019;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;2;Neoplasias;60.26;6592;5.91
2019;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;6;Doenças do sistema nervoso;1.0;119;7.14
2019;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.07;1;0.0
2019;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.07;3;0.0
2019;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.71;139;0.0
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.55;650;5.88
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.81;665;2.67
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;9;Doenças do aparelho circulatório;15.73;3872;4.29
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;10;Doenças do aparelho respiratório;8.43;2877;14.67
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.81;663;1.29
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.41;750;24.53
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;9;Doenças do aparelho circulatório;13.93;3885;11.44
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;11;Doenças do aparelho digestivo;14.21;2905;5.77
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.46;163;7.69
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.53;838;6.94
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.86;1874;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;11;Doenças do aparelho digestivo;12.49;2727;4.21
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;15;Gravidez, parto e puerpério;14.49;1197;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.23;279;2.86
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;14.21;1402;1.23
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;9;Doenças do aparelho circulatório;11.85;4301;11.18
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;8.06;1114;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;15;Gravidez, parto e puerpério;3.94;278;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;16;Algumas condições originadas no período perinatal;0.18;55;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.02;387;9.76
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;22;Códigos para fins especiais;0.11;45;33.33
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.97;2548;21.34
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.71;1371;6.8
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;11;Doenças do aparelho digestivo;9.72;4058;5.29
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;16;Algumas condições originadas no período perinatal;0.17;71;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.13;8144;3.58
2024;Segundo;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;2;Neoplasias;6.06;1710;9.35
2024;Segundo;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;4;Doenças endócrinas, nutricionais e metabólicas;1.02;347;13.89
2024;Segundo;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;10;Doenças do aparelho respiratório;8.27;2701;10.96
2024;Segundo;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.55;678;0.51
2024;Segundo;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;16;Algumas condições originadas no período perinatal;0.4;190;0.0
2024;Segundo;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.5;474;7.55
2024;Segundo;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;2;Neoplasias;57.26;9481;7.3
2024;Segundo;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;7;Doenças do olho e anexos;0.08;6;0.0
2024;Segundo;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.04;1;0.0
2024;Segundo;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;11;Doenças do aparelho digestivo;3.93;480;1.05
2024;Segundo;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;14;Doenças do aparelho geniturinário;4.63;474;2.68
