freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1B;Península de Setúbal;2000;2000;6.63
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1B;Península de Setúbal;2000;2000;5.11
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1B;Península de Setúbal;2000;2000;7.36
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT1B;Península de Setúbal;2000;2000;7.44
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT1B;Península de Setúbal;2000;2000;7.95
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT1B;Península de Setúbal;2000;2000;7.26
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT1B;Península de Setúbal;2000;2000;7.01
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT1B;Península de Setúbal;2000;2000;6.55
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1B;Península de Setúbal;2000;2000;6.19
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1B;Península de Setúbal;2000;2000;6.02
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1B;Península de Setúbal;2000;2000;6.01
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1B;Península de Setúbal;2000;2000;5.79
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1B;Península de Setúbal;2000;2000;6.08
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1B;Península de Setúbal;2000;2000;6.06
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1B;Península de Setúbal;2000;2000;6.02
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1B;Península de Setúbal;2000;2000;5.65
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1B;Península de Setúbal;2000;2000;5.3
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1B;Península de Setúbal;2000;2000;5.16
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT1B;Península de Setúbal;2000;2000;5.48
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1B;Península de Setúbal;2000;2000;11.59
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1B;Península de Setúbal;2000;2000;12.43
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1B;Península de Setúbal;2000;2000;12.44
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1B;Península de Setúbal;2000;2000;12.97
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1B;Península de Setúbal;2000;2000;12.82
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1B;Península de Setúbal;2000;2000;12.89
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1B;Península de Setúbal;2000;2000;13.56
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1B;Península de Setúbal;2000;2000;14.81
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1B;Península de Setúbal;2000;2000;13.72
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1B;Península de Setúbal;2000;2000;14.48
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1B;Península de Setúbal;2000;2000;13.14
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1B;Península de Setúbal;2000;2000;13.0
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1B;Península de Setúbal;2000;2000;12.34
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT1B;Península de Setúbal;2000;2000;12.08
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1B;Península de Setúbal;2000;2000;11.66
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1B;Península de Setúbal;2000;2000;12.15
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1B;Península de Setúbal;2000;2000;11.31
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1B;Península de Setúbal;2000;2000;11.86
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT1B0;Península de Setúbal;2000;2000;11.95
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1B0;Península de Setúbal;2000;2000;12.48
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1B0;Península de Setúbal;2000;2000;12.1
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1B0;Península de Setúbal;2000;2000;11.8
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1B0;Península de Setúbal;2000;2000;11.67
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1B0;Península de Setúbal;2000;2000;12.38
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1B0;Península de Setúbal;2000;2000;4.02
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1B0;Península de Setúbal;2000;2000;4.52
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1B0;Península de Setúbal;2000;2000;4.52
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1B0;Península de Setúbal;2000;2000;4.5
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1B0;Península de Setúbal;2000;2000;4.58
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1B0;Península de Setúbal;2000;2000;4.64
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1B0;Península de Setúbal;2000;2000;4.94
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1B0;Península de Setúbal;2000;2000;5.62
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1B0;Península de Setúbal;2000;2000;4.56
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1B0;Península de Setúbal;2000;2000;4.79
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT1B0;Península de Setúbal;2000;2000;4.31
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT1B0;Península de Setúbal;2000;2000;4.38
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT1B0;Península de Setúbal;2000;2000;3.85
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1B0;Península de Setúbal;2000;2000;3.53
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1B0;Península de Setúbal;2000;2000;3.31
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1B0;Península de Setúbal;2000;2000;3.33
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1B0;Península de Setúbal;2000;2000;3.1
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1B0;Península de Setúbal;2000;2000;3.17
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1B0;Península de Setúbal;2000;2000;3.25
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1B0;Península de Setúbal;2000;2000;3.33
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1B0;Península de Setúbal;2000;2000;3.18
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1B0;Península de Setúbal;2000;2000;3.08
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1B0;Península de Setúbal;2000;2000;2.98
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1B0;Península de Setúbal;2000;2000;3.17
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT1B0;Península de Setúbal;2000;2000;7.57
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1B0;Península de Setúbal;2000;2000;7.9
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1B0;Península de Setúbal;2000;2000;7.93
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1B0;Península de Setúbal;2000;2000;8.47
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1B0;Península de Setúbal;2000;2000;8.24
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT1C;Alentejo;2000;2000;8.25
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1C;Alentejo;2000;2000;8.62
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1C;Alentejo;2000;2000;9.19
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1C;Alentejo;2000;2000;9.16
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1C;Alentejo;2000;2000;9.69
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1C;Alentejo;2000;2000;8.83
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT1C;Alentejo;2000;2000;8.62
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT1C;Alentejo;2000;2000;8.5
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT1C;Alentejo;2000;2000;8.55
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT1C;Alentejo;2000;2000;8.35
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT1C;Alentejo;2000;2000;8.82
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1C;Alentejo;2000;2000;8.21
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1C;Alentejo;2000;2000;8.7
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1C;Alentejo;2000;2000;8.7
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1C;Alentejo;2000;2000;9.15
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1C;Alentejo;2000;2000;8.92
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1C;Alentejo;2000;2000;8.72
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1C;Alentejo;2000;2000;8.69
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1C;Alentejo;2000;2000;9.22
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1C;Alentejo;2000;2000;5.35
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1C;Alentejo;2000;2000;5.48
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1C;Alentejo;2000;2000;5.39
