freq;freq_label;indic_de;indic_de_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2021;2021;1.41
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2021;2021;1.27
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;2.01
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.99
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.91
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.82
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.63
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.55
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.68
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2021;2021;1.53
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT18;Alentejo (NUTS 2021);2021;2021;1.99
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT18;Alentejo (NUTS 2021);2021;2021;1.87
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT18;Alentejo (NUTS 2021);2021;2021;1.84
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT18;Alentejo (NUTS 2021);2021;2021;1.75
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT18;Alentejo (NUTS 2021);2021;2021;1.68
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT18;Alentejo (NUTS 2021);2021;2021;1.66
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2021;2021;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2021;2021;1.73
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2021;2021;1.56
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2021;2021;1.82
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2021;2021;1.74
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2021;2021;1.65
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2021;2021;1.61
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2021;2021;1.46
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2021;2021;1.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2021;2021;1.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2021;2021;1.53
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2021;2021;1.4
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2021;2021;1.32
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2021;2021;1.66
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2021;2021;1.61
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT186;Alto Alentejo (NUTS 2021);2021;2021;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT186;Alto Alentejo (NUTS 2021);2021;2021;1.42
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT186;Alto Alentejo (NUTS 2021);2021;2021;1.34
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT186;Alto Alentejo (NUTS 2021);2021;2021;1.29
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT186;Alto Alentejo (NUTS 2021);2021;2021;1.28
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT186;Alto Alentejo (NUTS 2021);2021;2021;1.39
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT187;Alentejo Central (NUTS 2021);2021;2021;1.23
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT191;Região de Aveiro;2021;2021;1.22
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT192;Região de Coimbra;2021;2021;1.48
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT194;Viseu Dão Lafões;2021;2021;1.57
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT196;Beiras e Serra da Estrela;2021;2021;1.17
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT196;Beiras e Serra da Estrela;2021;2021;1.58
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT196;Beiras e Serra da Estrela;2021;2021;1.55
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1A;Grande Lisboa;2021;2021;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1A;Grande Lisboa;2021;2021;1.45
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1A;Grande Lisboa;2021;2021;1.39
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1A;Grande Lisboa;2021;2021;1.33
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1A;Grande Lisboa;2021;2021;1.29
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1A;Grande Lisboa;2021;2021;1.31
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1A0;Grande Lisboa;2021;2021;1.42
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1A0;Grande Lisboa;2021;2021;1.26
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1A0;Grande Lisboa;2021;2021;1.23
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1A0;Grande Lisboa;2021;2021;1.55
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1A0;Grande Lisboa;2021;2021;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1B;Península de Setúbal;2021;2021;1.45
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1B;Península de Setúbal;2021;2021;1.39
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1B;Península de Setúbal;2021;2021;1.33
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1B;Península de Setúbal;2021;2021;1.29
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1B;Península de Setúbal;2021;2021;1.31
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1B;Península de Setúbal;2021;2021;1.42
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1B0;Península de Setúbal;2021;2021;1.26
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1B0;Península de Setúbal;2021;2021;1.23
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1B0;Península de Setúbal;2021;2021;1.64
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1B0;Península de Setúbal;2021;2021;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1B0;Península de Setúbal;2021;2021;1.62
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1B0;Península de Setúbal;2021;2021;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C;Alentejo;2021;2021;1.46
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C;Alentejo;2021;2021;1.36
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C;Alentejo;2021;2021;1.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C;Alentejo;2021;2021;1.33
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C;Alentejo;2021;2021;1.42
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C;Alentejo;2021;2021;1.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C1;Alentejo Litoral;2021;2021;1.19
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C1;Alentejo Litoral;2021;2021;1.61
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C1;Alentejo Litoral;2021;2021;1.56
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C1;Alentejo Litoral;2021;2021;1.45
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C1;Alentejo Litoral;2021;2021;1.42
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C2;Baixo Alentejo;2021;2021;1.32
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C2;Baixo Alentejo;2021;2021;1.27
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C2;Baixo Alentejo;2021;2021;1.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C2;Baixo Alentejo;2021;2021;1.42
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C2;Baixo Alentejo;2021;2021;1.27
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C2;Baixo Alentejo;2021;2021;1.18
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C3;Alto Alentejo;2021;2021;1.8
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C3;Alto Alentejo;2021;2021;1.68
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C3;Alto Alentejo;2021;2021;1.59
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C3;Alto Alentejo;2021;2021;1.61
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C3;Alto Alentejo;2021;2021;1.47
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C4;Alentejo Central;2021;2021;1.44
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C4;Alentejo Central;2021;2021;1.41
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C4;Alentejo Central;2021;2021;1.49
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C4;Alentejo Central;2021;2021;1.42
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C4;Alentejo Central;2021;2021;1.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D;Oeste e Vale do Tejo;2021;2021;1.64
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D;Oeste e Vale do Tejo;2021;2021;1.64
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D;Oeste e Vale do Tejo;2021;2021;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D;Oeste e Vale do Tejo;2021;2021;1.49
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D;Oeste e Vale do Tejo;2021;2021;1.43
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D;Oeste e Vale do Tejo;2021;2021;1.31
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D1;Oeste;2021;2021;1.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D1;Oeste;2021;2021;1.48
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D1;Oeste;2021;2021;1.35
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D1;Oeste;2021;2021;1.69
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D2;Médio Tejo;2021;2021;1.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D2;Médio Tejo;2021;2021;1.61
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D2;Médio Tejo;2021;2021;1.45
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D2;Médio Tejo;2021;2021;1.38
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D2;Médio Tejo;2021;2021;1.34
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D2;Médio Tejo;2021;2021;1.33
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D3;Lezíria do Tejo;2021;2021;1.43
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D3;Lezíria do Tejo;2021;2021;1.25
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D3;Lezíria do Tejo;2021;2021;1.68
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D3;Lezíria do Tejo;2021;2021;1.67
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT2;Região Autónoma dos Açores;2021;2021;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT2;Região Autónoma dos Açores;2021;2021;1.49
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT2;Região Autónoma dos Açores;2021;2021;1.33
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT2;Região Autónoma dos Açores;2021;2021;1.26
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT2;Região Autónoma dos Açores;2021;2021;1.27
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT2;Região Autónoma dos Açores;2021;2021;1.26
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT20;Região Autónoma dos Açores;2021;2021;1.28
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT20;Região Autónoma dos Açores;2021;2021;1.15
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT3;Região Autónoma da Madeira;2021;2021;1.25
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT30;Região Autónoma da Madeira;2021;2021;1.1
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT300;Região Autónoma da Madeira;2021;2021;1.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT300;Região Autónoma da Madeira;2021;2021;1.92
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT300;Região Autónoma da Madeira;2021;2021;1.81
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT300;Região Autónoma da Madeira;2021;2021;1.73
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT300;Região Autónoma da Madeira;2021;2021;1.63
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT300;Região Autónoma da Madeira;2021;2021;1.54
