ano;trimestre;regiao;faixa_etaria;cod_capitulo;desc_capitulo;taxa_internamento;taxa_mortalidade
2023;Segundo;Região de Saúde do Norte;[65-120[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.09;0.0
2023;Segundo;Região de Saúde do Norte;[65-120[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.28;4.96
2023;Terceiro;Região de Saúde LVT;[0-1[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.03;0.0
2023;Terceiro;Região de Saúde LVT;[0-1[;10;Doenças do aparelho respiratório;1.63;0.0
2023;Terceiro;Região de Saúde LVT;[0-1[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;88.92;0.15
2023;Terceiro;Região de Saúde LVT;[1-5[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;6.17;0.0
2023;Terceiro;Região de Saúde LVT;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.26;0.0
2023;Terceiro;Região de Saúde LVT;[1-5[;11;Doenças do aparelho digestivo;5.03;0.0
2023;Terceiro;Região de Saúde LVT;[1-5[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.8;0.0
2023;Terceiro;Região de Saúde LVT;[15-25[;1;Algumas doenças infecciosas e parasitárias;2.55;2.67
2023;Terceiro;Região de Saúde LVT;[15-25[;6;Doenças do sistema nervoso;1.94;3.51
2023;Terceiro;Região de Saúde LVT;[15-25[;15;Gravidez, parto e puerpério;41.71;0.0
2023;Terceiro;Região de Saúde LVT;[15-25[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.56;0.0
2023;Terceiro;Região de Saúde LVT;[15-25[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.17;0.0
2023;Terceiro;Região de Saúde LVT;[25-45[;2;Neoplasias;4.74;5.02
2023;Terceiro;Região de Saúde LVT;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.7;4.05
2023;Terceiro;Região de Saúde LVT;[25-45[;4;Doenças endócrinas, nutricionais e metabólicas;1.52;0.0
2023;Terceiro;Região de Saúde LVT;[25-45[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;4.66;0.2
2023;Terceiro;Região de Saúde LVT;[25-45[;6;Doenças do sistema nervoso;1.34;1.42
2023;Terceiro;Região de Saúde LVT;[25-45[;11;Doenças do aparelho digestivo;6.77;0.56
2023;Terceiro;Região de Saúde LVT;[25-45[;14;Doenças do aparelho geniturinário;4.12;0.0
2023;Terceiro;Região de Saúde LVT;[45-65[;14;Doenças do aparelho geniturinário;9.66;0.72
2023;Terceiro;Região de Saúde LVT;[5-15[;1;Algumas doenças infecciosas e parasitárias;7.42;0.98
2023;Terceiro;Região de Saúde LVT;[5-15[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;5.31;1.37
2023;Terceiro;Região de Saúde LVT;[5-15[;4;Doenças endócrinas, nutricionais e metabólicas;2.76;0.0
2023;Terceiro;Região de Saúde LVT;[5-15[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.96;0.0
2023;Terceiro;Região de Saúde LVT;[5-15[;9;Doenças do aparelho circulatório;1.67;4.35
2023;Terceiro;Região de Saúde LVT;[5-15[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.0;0.0
2023;Terceiro;Região de Saúde LVT;[5-15[;15;Gravidez, parto e puerpério;0.07;0.0
2023;Terceiro;Região de Saúde LVT;[5-15[;17;Malformações congénitas, deformações e anomalias cromossómicas;4.51;0.0
2023;Terceiro;Região de Saúde LVT;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.67;0.0
2023;Terceiro;Região de Saúde LVT;[65-120[;2;Neoplasias;12.73;15.38
2023;Terceiro;Região de Saúde do Algarve;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.31;21.25
2023;Terceiro;Região de Saúde do Centro;[0-1[;4;Doenças endócrinas, nutricionais e metabólicas;0.03;0.0
2023;Terceiro;Região de Saúde do Centro;[0-1[;11;Doenças do aparelho digestivo;0.35;0.0
2023;Terceiro;Região de Saúde do Centro;[0-1[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.11;25.0
2023;Terceiro;Região de Saúde do Centro;[0-1[;16;Algumas condições originadas no período perinatal;2.56;1.05
2023;Terceiro;Região de Saúde do Centro;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.46;0.0
2023;Terceiro;Região de Saúde do Centro;[1-5[;17;Malformações congénitas, deformações e anomalias cromossómicas;6.05;0.0
2023;Terceiro;Região de Saúde do Centro;[15-25[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;5.41;0.0
2023;Terceiro;Região de Saúde do Centro;[15-25[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.95;0.0
2023;Terceiro;Região de Saúde do Norte;[15-25[;9;Doenças do aparelho circulatório;2.19;1.69
2023;Terceiro;Região de Saúde do Norte;[15-25[;10;Doenças do aparelho respiratório;10.26;0.36
2023;Terceiro;Região de Saúde do Norte;[15-25[;12;Doenças da pele e do tecido subcutâneo;2.27;0.0
2023;Terceiro;Região de Saúde do Norte;[15-25[;14;Doenças do aparelho geniturinário;3.98;0.0
2023;Terceiro;Região de Saúde do Norte;[15-25[;15;Gravidez, parto e puerpério;27.91;0.0
2023;Terceiro;Região de Saúde do Norte;[15-25[;22;Códigos para fins especiais;0.07;0.0
2023;Terceiro;Região de Saúde do Norte;[25-45[;4;Doenças endócrinas, nutricionais e metabólicas;3.71;0.23
2023;Terceiro;Região de Saúde do Norte;[25-45[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.82;0.0
2023;Terceiro;Região de Saúde do Norte;[25-45[;7;Doenças do olho e anexos;0.22;0.0
2023;Terceiro;Região de Saúde do Norte;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.13;0.59
2023;Terceiro;Região de Saúde do Norte;[45-65[;7;Doenças do olho e anexos;0.69;0.0
2023;Terceiro;Região de Saúde do Norte;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;8.99;0.14
2023;Terceiro;Região de Saúde do Norte;[45-65[;14;Doenças do aparelho geniturinário;8.58;1.07
2023;Terceiro;Região de Saúde do Norte;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.87;1.86
2023;Terceiro;Região de Saúde do Norte;[5-15[;1;Algumas doenças infecciosas e parasitárias;5.69;1.19
2023;Terceiro;Região de Saúde do Norte;[5-15[;7;Doenças do olho e anexos;0.95;0.0
2023;Terceiro;Região de Saúde do Centro;[25-45[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.82;0.0
2023;Terceiro;Região de Saúde do Centro;[25-45[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.81;0.0
2023;Terceiro;Região de Saúde do Centro;[25-45[;16;Algumas condições originadas no período perinatal;0.02;0.0
2023;Terceiro;Região de Saúde do Centro;[25-45[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.82;0.0
2023;Terceiro;Região de Saúde do Centro;[25-45[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.43;1.43
2023;Terceiro;Região de Saúde do Centro;[25-45[;22;Códigos para fins especiais;0.09;0.0
2023;Terceiro;Região de Saúde do Centro;[45-65[;1;Algumas doenças infecciosas e parasitárias;2.98;14.08
2023;Terceiro;Região de Saúde do Centro;[45-65[;2;Neoplasias;17.42;10.61
2023;Terceiro;Região de Saúde do Centro;[45-65[;10;Doenças do aparelho respiratório;5.85;5.19
2023;Terceiro;Região de Saúde do Centro;[45-65[;12;Doenças da pele e do tecido subcutâneo;1.75;1.65
2023;Terceiro;Região de Saúde do Centro;[45-65[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.91;4.55
2023;Terceiro;Região de Saúde do Centro;[5-15[;11;Doenças do aparelho digestivo;15.27;0.0
2023;Terceiro;Região de Saúde do Centro;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.51;0.0
2023;Terceiro;Região de Saúde do Centro;[5-15[;22;Códigos para fins especiais;0.38;0.0
2023;Terceiro;Região de Saúde do Centro;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.24;8.91
2023;Terceiro;Região de Saúde do Centro;[65-120[;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.67;5.23
2023;Terceiro;Região de Saúde do Centro;[65-120[;22;Códigos para fins especiais;3.58;16.1
2023;Terceiro;Região de Saúde do Norte;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.03;0.0
2023;Terceiro;Região de Saúde do Norte;[0-1[;6;Doenças do sistema nervoso;0.18;0.0
2023;Terceiro;Região de Saúde do Norte;[0-1[;8;Doenças do ouvido e da apófise mastóide;0.06;0.0
2023;Terceiro;Região de Saúde do Norte;[0-1[;12;Doenças da pele e do tecido subcutâneo;0.18;0.0
2023;Terceiro;Região de Saúde do Norte;[0-1[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;88.21;0.18
2023;Terceiro;Região de Saúde do Norte;[1-5[;1;Algumas doenças infecciosas e parasitárias;11.91;0.0
2023;Terceiro;Região de Saúde do Norte;[1-5[;2;Neoplasias;2.29;0.0
2023;Terceiro;Região de Saúde do Norte;[1-5[;6;Doenças do sistema nervoso;3.32;3.45
2023;Terceiro;Região de Saúde do Norte;[1-5[;16;Algumas condições originadas no período perinatal;0.11;0.0
2023;Terceiro;Região de Saúde do Norte;[1-5[;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.48;0.0
2023;Terceiro;Região de Saúde do Norte;[1-5[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.18;0.0
2023;Terceiro;Região de Saúde do Norte;[15-25[;1;Algumas doenças infecciosas e parasitárias;2.45;1.52
2023;Terceiro;Região de Saúde do Norte;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;2.12;0.0
2023;Terceiro;Região de Saúde do Alentejo;[25-45[;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.19;0.0
2023;Terceiro;Região de Saúde do Alentejo;[25-45[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.67;0.0
2023;Terceiro;Região de Saúde do Alentejo;[45-65[;6;Doenças do sistema nervoso;1.61;8.7
2023;Terceiro;Região de Saúde do Alentejo;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;9.08;0.0
2023;Terceiro;Região de Saúde do Alentejo;[45-65[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.65;2.63
2023;Terceiro;Região de Saúde do Alentejo;[45-65[;22;Códigos para fins especiais;1.05;20.0
2023;Terceiro;Região de Saúde do Alentejo;[5-15[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.23;0.0
2023;Terceiro;Região de Saúde do Alentejo;[5-15[;7;Doenças do olho e anexos;1.08;0.0
2023;Terceiro;Região de Saúde do Alentejo;[5-15[;11;Doenças do aparelho digestivo;17.2;0.0
2023;Terceiro;Região de Saúde do Alentejo;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.75;0.0
2023;Terceiro;Região de Saúde do Alentejo;[65-120[;1;Algumas doenças infecciosas e parasitárias;4.92;37.24
2023;Terceiro;Região de Saúde do Alentejo;[65-120[;4;Doenças endócrinas, nutricionais e metabólicas;3.01;18.33
2023;Terceiro;Região de Saúde do Alentejo;[65-120[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.93;8.11
2023;Terceiro;Região de Saúde do Algarve;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.18;0.0
2023;Terceiro;Região de Saúde do Algarve;[0-1[;10;Doenças do aparelho respiratório;1.59;5.56
2023;Terceiro;Região de Saúde do Algarve;[0-1[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.09;0.0
2023;Terceiro;Região de Saúde do Algarve;[1-5[;1;Algumas doenças infecciosas e parasitárias;9.52;0.0
2023;Terceiro;Região de Saúde do Algarve;[1-5[;8;Doenças do ouvido e da apófise mastóide;0.68;0.0
2023;Terceiro;Região de Saúde do Algarve;[1-5[;9;Doenças do aparelho circulatório;1.36;0.0
2023;Terceiro;Região de Saúde do Algarve;[1-5[;17;Malformações congénitas, deformações e anomalias cromossómicas;2.72;0.0
2023;Terceiro;Região de Saúde do Algarve;[1-5[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.36;0.0
2023;Terceiro;Região de Saúde do Algarve;[15-25[;1;Algumas doenças infecciosas e parasitárias;1.47;0.0
2023;Terceiro;Região de Saúde do Algarve;[15-25[;9;Doenças do aparelho circulatório;2.44;0.0
2023;Terceiro;Região de Saúde do Algarve;[15-25[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.98;0.0
2023;Terceiro;Região de Saúde do Algarve;[25-45[;8;Doenças do ouvido e da apófise mastóide;0.64;0.0
2023;Terceiro;Região de Saúde do Algarve;[25-45[;9;Doenças do aparelho circulatório;2.87;11.11
2023;Terceiro;Região de Saúde do Algarve;[25-45[;10;Doenças do aparelho respiratório;2.1;0.0
2023;Terceiro;Região de Saúde do Algarve;[25-45[;11;Doenças do aparelho digestivo;7.33;0.0
2023;Terceiro;Região de Saúde do Algarve;[25-45[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.32;0.0
2023;Terceiro;Região de Saúde do Algarve;[25-45[;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.97;1.6
2023;Terceiro;Região de Saúde do Algarve;[45-65[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.72;9.09
2021;Segundo;Região de Saúde do Alentejo;[45-65[;15;Gravidez, parto e puerpério;0.26;0.0
2021;Segundo;Região de Saúde do Alentejo;[45-65[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.83;7.14
2021;Segundo;Região de Saúde do Alentejo;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.02;0.0
2021;Segundo;Região de Saúde do Alentejo;[5-15[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;2.47;0.0
2021;Segundo;Região de Saúde do Alentejo;[5-15[;12;Doenças da pele e do tecido subcutâneo;2.47;0.0
2021;Segundo;Região de Saúde do Alentejo;[5-15[;15;Gravidez, parto e puerpério;1.23;0.0
2022;Quarto;Região de Saúde do Algarve;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;2.75;0.0
2022;Quarto;Região de Saúde do Algarve;[15-25[;6;Doenças do sistema nervoso;1.38;0.0
2022;Quarto;Região de Saúde do Algarve;[15-25[;8;Doenças do ouvido e da apófise mastóide;0.83;0.0
2022;Quarto;Região de Saúde do Algarve;[25-45[;4;Doenças endócrinas, nutricionais e metabólicas;1.31;5.26
2022;Quarto;Região de Saúde do Algarve;[25-45[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;4.01;0.0
2022;Quarto;Região de Saúde do Algarve;[25-45[;7;Doenças do olho e anexos;0.07;0.0
2022;Quarto;Região de Saúde do Algarve;[25-45[;8;Doenças do ouvido e da apófise mastóide;0.21;0.0
2022;Quarto;Região de Saúde do Algarve;[25-45[;10;Doenças do aparelho respiratório;3.59;3.85
2022;Quarto;Região de Saúde do Algarve;[25-45[;11;Doenças do aparelho digestivo;7.53;2.75
2022;Quarto;Região de Saúde do Algarve;[25-45[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.28;0.0
2022;Quarto;Região de Saúde do Algarve;[45-65[;11;Doenças do aparelho digestivo;17.25;6.38
2022;Quarto;Região de Saúde do Algarve;[45-65[;12;Doenças da pele e do tecido subcutâneo;1.54;0.0
2022;Quarto;Região de Saúde do Algarve;[5-15[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.41;0.0
2022;Terceiro;Região de Saúde LVT;[1-5[;11;Doenças do aparelho digestivo;5.49;0.0
2022;Terceiro;Região de Saúde LVT;[1-5[;22;Códigos para fins especiais;0.9;0.0
2022;Terceiro;Região de Saúde LVT;[15-25[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.99;0.0
2022;Terceiro;Região de Saúde LVT;[15-25[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.05;0.0
2022;Terceiro;Região de Saúde LVT;[15-25[;14;Doenças do aparelho geniturinário;4.45;0.0
2022;Terceiro;Região de Saúde LVT;[15-25[;22;Códigos para fins especiais;0.19;0.0
2022;Terceiro;Região de Saúde LVT;[25-45[;6;Doenças do sistema nervoso;1.56;0.58
2022;Terceiro;Região de Saúde LVT;[25-45[;9;Doenças do aparelho circulatório;3.73;2.18
2022;Terceiro;Região de Saúde LVT;[25-45[;15;Gravidez, parto e puerpério;54.06;0.03
2022;Terceiro;Região de Saúde LVT;[45-65[;2;Neoplasias;18.03;9.05
2022;Terceiro;Região de Saúde LVT;[45-65[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.02;6.2
2022;Terceiro;Região de Saúde LVT;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.95;0.8
2021;Primeiro;Região de Saúde do Centro;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;1.36;0.0
2021;Primeiro;Região de Saúde do Centro;[15-25[;10;Doenças do aparelho respiratório;4.75;0.0
2021;Primeiro;Região de Saúde do Centro;[15-25[;12;Doenças da pele e do tecido subcutâneo;2.81;0.0
2021;Primeiro;Região de Saúde do Centro;[15-25[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.24;0.0
2021;Primeiro;Região de Saúde do Centro;[15-25[;14;Doenças do aparelho geniturinário;3.39;0.0
2021;Primeiro;Região de Saúde do Centro;[25-45[;6;Doenças do sistema nervoso;0.81;0.0
2021;Primeiro;Região de Saúde do Centro;[25-45[;8;Doenças do ouvido e da apófise mastóide;0.07;0.0
2021;Primeiro;Região de Saúde do Centro;[25-45[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.79;0.0
2021;Primeiro;Região de Saúde do Centro;[45-65[;2;Neoplasias;18.32;7.9
2021;Primeiro;Região de Saúde do Centro;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.2;1.9
2021;Primeiro;Região de Saúde do Centro;[45-65[;9;Doenças do aparelho circulatório;14.04;3.8
2021;Primeiro;Região de Saúde do Centro;[45-65[;10;Doenças do aparelho respiratório;4.27;6.79
2021;Segundo;Região de Saúde do Algarve;[0-1[;11;Doenças do aparelho digestivo;0.11;0.0
