geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
111,Alto Minho,45402,"Manutenção e reparação de motociclos, de suas peças e acessórios",2 062,2062,2022,,
16F,Região de Leiria,0122,Cultura de frutos tropicais e subtropicais,2 084,2084,2022,,
16F,Região de Leiria,01220,Cultura de frutos tropicais e subtropicais,2 084,2084,2022,,
181,Alentejo Litoral,4778,"Comércio a retalho de outros produtos novos, em estabelecimentos especializados",2 090,2090,2022,,
181,Alentejo Litoral,47784,"Comércio a retalho de outros produtos novos, em estabelecimentos especializados, n.e.",2 090,2090,2022,,
112,Cávado,4791,Comércio a retalho por correspondência ou via Internet,2 097,2097,2022,,
112,Cávado,47910,Comércio a retalho por correspondência ou via Internet,2 097,2097,2022,,
11D,Douro,742,Atividades fotográficas,2 100,2100,2022,,
11D,Douro,7420,Atividades fotográficas,2 100,2100,2022,,
11D,Douro,74200,Atividades fotográficas,2 100,2100,2022,,
11E,Terras de Trás-os-Montes,43222,Instalação de climatização,2 100,2100,2022,,
17,Área Metropolitana de Lisboa,9523,Reparação de calçado e de artigos de couro,2 101,2101,2022,,
17,Área Metropolitana de Lisboa,95230,Reparação de calçado e de artigos de couro,2 101,2101,2022,,
170,Área Metropolitana de Lisboa,9523,Reparação de calçado e de artigos de couro,2 101,2101,2022,,
170,Área Metropolitana de Lisboa,95230,Reparação de calçado e de artigos de couro,2 101,2101,2022,,
181,Alentejo Litoral,108,Fabricação de outros produtos alimentares,2 101,2101,2022,,
112,Cávado,479,"Comércio a retalho não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 103,2103,2022,,
16D,Região de Aveiro,692,Atividades de contabilidade e auditoria; consultoria fiscal,2 112,2112,2022,,
16D,Região de Aveiro,6920,Atividades de contabilidade e auditoria; consultoria fiscal,2 112,2112,2022,,
16D,Região de Aveiro,69200,Atividades de contabilidade e auditoria; consultoria fiscal,2 112,2112,2022,,
2,Região Autónoma dos Açores,55121,Hotéis sem restaurante,2 112,2112,2022,,
20,Região Autónoma dos Açores,55121,Hotéis sem restaurante,2 112,2112,2022,,
200,Região Autónoma dos Açores,55121,Hotéis sem restaurante,2 112,2112,2022,,
181,Alentejo Litoral,451,Comércio de veículos automóveis,2 127,2127,2022,,
186,Alto Alentejo,559,Outros locais de alojamento,2 140,2140,2022,,
186,Alto Alentejo,5590,Outros locais de alojamento,2 140,2140,2022,,
186,Alto Alentejo,55900,Outros locais de alojamento,2 140,2140,2022,,
16D,Região de Aveiro,0129,Outras culturas permanentes,2 141,2141,2022,,
16D,Região de Aveiro,01290,Outras culturas permanentes,2 141,2141,2022,,
184,Baixo Alentejo,494,Transportes rodoviários de mercadorias e atividades de mudanças,2 144,2144,2022,,
11,Norte,9525,Reparação de relógios e de artigos de joalharia,2 151,2151,2022,,
11,Norte,95250,Reparação de relógios e de artigos de joalharia,2 151,2151,2022,,
112,Cávado,9525,Reparação de relógios e de artigos de joalharia,2 151,2151,2022,,
112,Cávado,95250,Reparação de relógios e de artigos de joalharia,2 151,2151,2022,,
18,Alentejo,3822,Tratamento e eliminação de resíduos perigosos,2 152,2152,2022,,
18,Alentejo,38220,Tratamento e eliminação de resíduos perigosos,2 152,2152,2022,,
185,Lezíria do Tejo,3822,Tratamento e eliminação de resíduos perigosos,2 152,2152,2022,,
185,Lezíria do Tejo,38220,Tratamento e eliminação de resíduos perigosos,2 152,2152,2022,,
184,Baixo Alentejo,49,Transportes terrestres e transportes por oleodutos ou gasodutos,2 153,2153,2022,,
184,Baixo Alentejo,H,Transportes e armazenagem,2 153,2153,2022,,
16B,Oeste,14132,Confeção de outro vestuário exterior por medida,2 154,2154,2022,,
187,Alentejo Central,472,"Comércio a retalho de produtos alimentares, bebidas e tabaco, em estabelecimentos especializados",2 161,2161,2022,,
11,Norte,46773,"Comércio por grosso de desperdícios de materiais, n.e.",2 163,2163,2022,,
11A,Área Metropolitana do Porto,46773,"Comércio por grosso de desperdícios de materiais, n.e.",2 163,2163,2022,,
11A,Área Metropolitana do Porto,47782,"Comércio a retalho de material ótico, fotográfico, cinematográfico e de instrumentos de precisão, em estabelecimentos especializados",2 166,2166,2022,,
111,Alto Minho,N,Atividades administrativas e dos serviços de apoio,2 177,2177,2022,,
16F,Região de Leiria,855,Outras atividades educativas,2 177,2177,2022,,
16F,Região de Leiria,8559,"Formação profissional, escolas de línguas e outras atividades educativas",2 177,2177,2022,,
11C,Tâmega e Sousa,47593,"Comércio a retalho de outros artigos para o lar, n.e., em estabelecimentos especializados",2 178,2178,2022,,
16B,Oeste,56303,Pastelarias e casas de chá,2 186,2186,2022,,
11C,Tâmega e Sousa,451,Comércio de veículos automóveis,2 209,2209,2022,,
181,Alentejo Litoral,4722,"Comércio a retalho de carne e produtos à base de carne, em estabelecimentos especializados",2 215,2215,2022,,
181,Alentejo Litoral,47220,"Comércio a retalho de carne e produtos à base de carne, em estabelecimentos especializados",2 215,2215,2022,,
11C,Tâmega e Sousa,10712,Pastelaria,2 234,2234,2022,,
16D,Região de Aveiro,4764,"Comércio a retalho de artigos de desporto, de campismo e lazer, em estabelecimentos especializados",2 244,2244,2022,,
16D,Região de Aveiro,47640,"Comércio a retalho de artigos de desporto, de campismo e lazer, em estabelecimentos especializados",2 244,2244,2022,,
16,Centro,31094,Atividades de acabamento de mobiliário,2 248,2248,2022,,
181,Alentejo Litoral,74,"Outras atividades de consultoria, científicas, técnicas e similares",2 248,2248,2022,,
16H,Beira Baixa,10395,Preparação e conservação de frutos e de produtos hortícolas por outros processos,2 250,2250,2022,,
16J,Beiras e Serra da Estrela,S,Outras atividades de serviços,2 250,2250,2022,,
16D,Região de Aveiro,476,"Comércio a retalho de bens culturais e recreativos, em estabelecimentos especializados",2 251,2251,2022,,
15,Algarve,692,Atividades de contabilidade e auditoria; consultoria fiscal,2 258,2258,2022,,
15,Algarve,6920,Atividades de contabilidade e auditoria; consultoria fiscal,2 258,2258,2022,,
15,Algarve,69200,Atividades de contabilidade e auditoria; consultoria fiscal,2 258,2258,2022,,
150,Algarve,692,Atividades de contabilidade e auditoria; consultoria fiscal,2 258,2258,2022,,
150,Algarve,6920,Atividades de contabilidade e auditoria; consultoria fiscal,2 258,2258,2022,,
150,Algarve,69200,Atividades de contabilidade e auditoria; consultoria fiscal,2 258,2258,2022,,
15,Algarve,69,Atividades jurídicas e de contabilidade,2 266,2266,2022,,
150,Algarve,69,Atividades jurídicas e de contabilidade,2 266,2266,2022,,
181,Alentejo Litoral,749,"Outras atividades de consultoria, científicas, técnicas e similares, n.e.",2 270,2270,2022,,
181,Alentejo Litoral,7490,"Outras atividades de consultoria, científicas, técnicas e similares, n.e.",2 270,2270,2022,,
181,Alentejo Litoral,74900,"Outras atividades de consultoria, científicas, técnicas e similares, n.e.",2 270,2270,2022,,
16B,Oeste,381,Recolha de resíduos,2 295,2295,2022,,
16F,Região de Leiria,381,Recolha de resíduos,2 312,2312,2022,,
16F,Região de Leiria,3811,Recolha de resíduos não perigosos,2 312,2312,2022,,
16F,Região de Leiria,38112,Recolha de outros resíduos não perigosos,2 312,2312,2022,,
185,Lezíria do Tejo,82,Atividades de serviços administrativos e de apoio prestados às empresas,2 313,2313,2022,,
16J,Beiras e Serra da Estrela,4722,"Comércio a retalho de carne e produtos à base de carne, em estabelecimentos especializados",2 338,2338,2022,,
16J,Beiras e Serra da Estrela,47220,"Comércio a retalho de carne e produtos à base de carne, em estabelecimentos especializados",2 338,2338,2022,,
11C,Tâmega e Sousa,43992,"Outras atividades especializadas de construção diversas, n.e.",2 342,2342,2022,,
15,Algarve,7021,Atividades de relações públicas e comunicação,2 348,2348,2022,,
15,Algarve,70210,Atividades de relações públicas e comunicação,2 348,2348,2022,,
150,Algarve,7021,Atividades de relações públicas e comunicação,2 348,2348,2022,,
150,Algarve,70210,Atividades de relações públicas e comunicação,2 348,2348,2022,,
185,Lezíria do Tejo,47783,"Comércio a retalho de combustíveis para uso doméstico, em estabelecimentos especializados",2 353,2353,2022,,
16J,Beiras e Serra da Estrela,4673,"Comércio por grosso de madeira, de materiais de construção e equipamento sanitário",2 370,2370,2022,,
16J,Beiras e Serra da Estrela,46732,Comércio por grosso de materiais de construção (exceto madeira) e equipamento sanitário,2 370,2370,2022,,
16,Centro,87302,"Atividades de apoio social para pessoas com deficiência, com alojamento",2 383,2383,2022,,
16E,Região de Coimbra,869,Outras atividades de saúde humana,2 384,2384,2022,,
16E,Região de Coimbra,8690,Outras atividades de saúde humana,2 384,2384,2022,,
16F,Região de Leiria,56303,Pastelarias e casas de chá,2 389,2389,2022,,
16,Centro,85591,Formação profissional,2 402,2402,2022,,
16,Centro,8553,Escolas de condução e pilotagem,2 404,2404,2022,,
16,Centro,85530,Escolas de condução e pilotagem,2 404,2404,2022,,
11C,Tâmega e Sousa,4399,"Outras atividades especializadas de construção, n.e.",2 407,2407,2022,,
16I,Médio Tejo,93293,Organização de atividades de animação turística,2 416,2416,2022,,
187,Alentejo Central,43,Atividades especializadas de construção,2 437,2437,2022,,
119,Ave,4724,"Comércio a retalho de pão, de produtos de pastelaria e de confeitaria, em estabelecimentos especializados",2 440,2440,2022,,
119,Ave,47240,"Comércio a retalho de pão, de produtos de pastelaria e de confeitaria, em estabelecimentos especializados",2 440,2440,2022,,
11,Norte,47722,"Comércio a retalho de marroquinaria e artigos de viagem, em estabelecimentos especializados",2 445,2445,2022,,
11A,Área Metropolitana do Porto,47722,"Comércio a retalho de marroquinaria e artigos de viagem, em estabelecimentos especializados",2 445,2445,2022,,
11,Norte,0162,"Atividades dos serviços relacionados com a produção animal, exceto serviços de veterinária",2 449,2449,2022,,
11,Norte,01620,"Atividades dos serviços relacionados com a produção animal, exceto serviços de veterinária",2 449,2449,2022,,
16I,Médio Tejo,J,Atividades de informação e de comunicação,2 454,2454,2022,,
112,Cávado,4531,Comércio por grosso de peças e acessórios para veículos automóveis,2 470,2470,2022,,
112,Cávado,45310,Comércio por grosso de peças e acessórios para veículos automóveis,2 470,2470,2022,,
11D,Douro,4776,"Comércio a retalho de flores, plantas, sementes, fertilizantes, animais de companhia e respetivos alimentos, em estabelecimentos especializados",2 483,2483,2022,,
11D,Douro,47761,"Comércio a retalho de flores, plantas, sementes e fertilizantes, em estabelecimentos especializados",2 483,2483,2022,,
186,Alto Alentejo,1629,"Fabricação de outras obras de madeira, de cestaria e espartaria; indústria da cortiça",2 495,2495,2022,,
17,Área Metropolitana de Lisboa,4671,"Comércio por grosso de combustíveis sólidos, líquidos, gasosos e produtos derivados",2 496,2496,2022,,
17,Área Metropolitana de Lisboa,46711,Comércio por grosso de produtos petrolíferos,2 496,2496,2022,,
170,Área Metropolitana de Lisboa,4671,"Comércio por grosso de combustíveis sólidos, líquidos, gasosos e produtos derivados",2 496,2496,2022,,
170,Área Metropolitana de Lisboa,46711,Comércio por grosso de produtos petrolíferos,2 496,2496,2022,,
2,Região Autónoma dos Açores,68313,Atividades de avaliação imobiliária,2 500,2500,2022,,
20,Região Autónoma dos Açores,68313,Atividades de avaliação imobiliária,2 500,2500,2022,,
200,Região Autónoma dos Açores,68313,Atividades de avaliação imobiliária,2 500,2500,2022,,
11,Norte,45402,"Manutenção e reparação de motociclos, de suas peças e acessórios",2 528,2528,2022,,
187,Alentejo Central,4631,Comércio por grosso de fruta e de produtos hortícolas,2 534,2534,2022,,
16G,Viseu Dão Lafões,464,"Comércio por grosso de bens de consumo, exceto alimentares, bebidas e tabaco",2 537,2537,2022,,
119,Ave,46761,"Comércio por grosso de fibras têxteis naturais, artificiais e sintéticas",2 543,2543,2022,,
2,Região Autónoma dos Açores,683,Atividades imobiliárias por conta de outrem,2 549,2549,2022,,
2,Região Autónoma dos Açores,6831,Mediação e avaliação imobiliária,2 549,2549,2022,,
20,Região Autónoma dos Açores,683,Atividades imobiliárias por conta de outrem,2 549,2549,2022,,
20,Região Autónoma dos Açores,6831,Mediação e avaliação imobiliária,2 549,2549,2022,,
200,Região Autónoma dos Açores,683,Atividades imobiliárias por conta de outrem,2 549,2549,2022,,
200,Região Autónoma dos Açores,6831,Mediação e avaliação imobiliária,2 549,2549,2022,,
18,Alentejo,87302,"Atividades de apoio social para pessoas com deficiência, com alojamento",2 552,2552,2022,,
18,Alentejo,5813,Edição de jornais,2 558,2558,2022,,
18,Alentejo,58130,Edição de jornais,2 558,2558,2022,,
185,Lezíria do Tejo,581,"Edição de livros, de jornais e de outras publicações",2 558,2558,2022,,
185,Lezíria do Tejo,5813,Edição de jornais,2 558,2558,2022,,
185,Lezíria do Tejo,58130,Edição de jornais,2 558,2558,2022,,
16,Centro,4618,Agentes especializados do comércio por grosso de outros produtos,2 564,2564,2022,,
16,Centro,46180,Agentes especializados do comércio por grosso de outros produtos,2 564,2564,2022,,
16D,Região de Aveiro,4781,"Comércio a retalho em bancas, feiras e unidades móveis de venda, de produtos alimentares, bebidas e tabaco",2 573,2573,2022,,
16D,Região de Aveiro,47810,"Comércio a retalho em bancas, feiras e unidades móveis de venda, de produtos alimentares, bebidas e tabaco",2 573,2573,2022,,
11A,Área Metropolitana do Porto,75,Atividades veterinárias,2 578,2578,2022,,
11A,Área Metropolitana do Porto,750,Atividades veterinárias,2 578,2578,2022,,
11A,Área Metropolitana do Porto,7500,Atividades veterinárias,2 578,2578,2022,,
11A,Área Metropolitana do Porto,75000,Atividades veterinárias,2 578,2578,2022,,
16,Centro,322,Fabricação de instrumentos musicais,2 590,2590,2022,,
16,Centro,3220,Fabricação de instrumentos musicais,2 590,2590,2022,,
16,Centro,32200,Fabricação de instrumentos musicais,2 590,2590,2022,,
16H,Beira Baixa,32,Outras indústrias transformadoras,2 590,2590,2022,,
16,Centro,46422,Comércio por grosso de calçado,2 591,2591,2022,,
3,Região Autónoma da Madeira,4799,"Comércio a retalho por outros métodos, não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 596,2596,2022,,
3,Região Autónoma da Madeira,47990,"Comércio a retalho por outros métodos, não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 596,2596,2022,,
30,Região Autónoma da Madeira,4799,"Comércio a retalho por outros métodos, não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 596,2596,2022,,
30,Região Autónoma da Madeira,47990,"Comércio a retalho por outros métodos, não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 596,2596,2022,,
300,Região Autónoma da Madeira,4799,"Comércio a retalho por outros métodos, não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 596,2596,2022,,
300,Região Autónoma da Madeira,47990,"Comércio a retalho por outros métodos, não efetuado em estabelecimentos, bancas, feiras ou unidades móveis de venda",2 596,2596,2022,,
